id,name,score1,score2
1230,Student_1230,65,98
1231,Student_1231,56,81
1232,Student_1232,93,56
1233,Student_1233,90,51
1234,Student_1234,83,95
1235,Student_1235,86,82
1236,Student_1236,97,100
1237,Student_1237,53,59
1238,Student_1238,67,73
1239,Student_1239,63,68
1240,Student_1240,89,62
1241,Student_1241,89,56
1242,Student_1242,99,96
1243,Student_1243,61,58
1244,Student_1244,54,99
1245,Student_1245,63,64
1246,Student_1246,87,59
1247,Student_1247,73,98
1248,Student_1248,59,65
1249,Student_1249,78,60
1250,Student_1250,55,94
1251,Student_1251,58,73
1252,Student_1252,54,82
1253,Student_1253,83,67
1254,Student_1254,98,51
1255,Student_1255,90,70
1256,Student_1256,70,96
1257,Student_1257,93,84
1258,Student_1258,79,76
1259,Student_1259,93,99
1260,Student_1260,88,51
1261,Student_1261,87,71
1262,Student_1262,77,87
1263,Student_1263,55,68
1264,Student_1264,67,95
1265,Student_1265,73,93
1266,Student_1266,81,54
1267,Student_1267,75,76
1268,Student_1268,75,70
1269,Student_1269,59,91
1270,Student_1270,66,80
1271,Student_1271,51,100
1272,Student_1272,86,66
1273,Student_1273,87,85
1274,Student_1274,59,81
1275,Student_1275,95,76
1276,Student_1276,98,54
1277,Student_1277,52,95
1278,Student_1278,97,58
1279,Student_1279,79,65
1280,Student_1280,78,73
1281,Student_1281,83,82
1282,Student_1282,87,60
1283,Student_1283,65,66
1284,Student_1284,54,60
1285,Student_1285,87,81
1286,Student_1286,52,98
1287,Student_1287,50,60
1288,Student_1288,52,87
1289,Student_1289,60,78
1290,Student_1290,50,94
1291,Student_1291,55,83
1292,Student_1292,93,91
1293,Student_1293,67,84
1294,Student_1294,66,86
1295,Student_1295,72,98
1296,Student_1296,91,57
1297,Student_1297,97,87
1298,Student_1298,60,90
1299,Student_1299,79,88
1300,Student_1300,55,51
1301,Student_1301,82,82
1302,Student_1302,70,89
1303,Student_1303,82,72
1304,Student_1304,93,90
1305,Student_1305,67,79
1306,Student_1306,54,85
1307,Student_1307,62,92
1308,Student_1308,82,54
1309,Student_1309,58,66
1310,Student_1310,72,79
1311,Student_1311,91,86
1312,Student_1312,78,57
1313,Student_1313,93,97
1314,Student_1314,93,77
1315,Student_1315,58,91
1316,Student_1316,100,78
1317,Student_1317,58,59
1318,Student_1318,97,75
1319,Student_1319,59,76
1320,Student_1320,55,74
1321,Student_1321,51,68
1322,Student_1322,65,88
1323,Student_1323,59,62
1324,Student_1324,85,69
1325,Student_1325,64,61
1326,Student_1326,99,75
1327,Student_1327,91,50
1328,Student_1328,63,90
1329,Student_1329,80,89
1330,Student_1330,85,98
1331,Student_1331,53,72
1332,Student_1332,99,56
1333,Student_1333,72,61
1334,Student_1334,72,50
1335,Student_1335,83,72
1336,Student_1336,88,62
1337,Student_1337,65,99
1338,Student_1338,70,76
1339,Student_1339,51,100
1340,Student_1340,67,63
1341,Student_1341,91,53
1342,Student_1342,66,50
1343,Student_1343,90,60
1344,Student_1344,94,56
1345,Student_1345,99,91
1346,Student_1346,60,83
1347,Student_1347,52,94
1348,Student_1348,66,63
1349,Student_1349,78,90
1350,Student_1350,78,87
1351,Student_1351,63,74
1352,Student_1352,77,91
1353,Student_1353,82,81
1354,Student_1354,74,87
1355,Student_1355,87,96
1356,Student_1356,86,63
1357,Student_1357,66,58
1358,Student_1358,73,80
1359,Student_1359,66,75
1360,Student_1360,58,87
1361,Student_1361,84,93
1362,Student_1362,93,65
1363,Student_1363,87,92
1364,Student_1364,68,88
1365,Student_1365,58,88
1366,Student_1366,69,95
1367,Student_1367,70,96
1368,Student_1368,84,100
1369,Student_1369,54,69
1370,Student_1370,69,78
1371,Student_1371,91,98
1372,Student_1372,78,74
1373,Student_1373,67,85
1374,Student_1374,55,98
1375,Student_1375,66,74
1376,Student_1376,89,81
1377,Student_1377,51,80
1378,Student_1378,68,56
1379,Student_1379,82,81
1380,Student_1380,73,86
1381,Student_1381,51,75
1382,Student_1382,62,88
1383,Student_1383,66,68
1384,Student_1384,61,82
1385,Student_1385,88,77
1386,Student_1386,99,98
1387,Student_1387,69,81
1388,Student_1388,64,82
1389,Student_1389,80,61
1390,Student_1390,70,71
1391,Student_1391,100,92
1392,Student_1392,73,85
1393,Student_1393,85,53
1394,Student_1394,73,88
1395,Student_1395,100,66
1396,Student_1396,71,59
1397,Student_1397,75,93
1398,Student_1398,55,67
1399,Student_1399,64,100
1400,Student_1400,92,80
1401,Student_1401,85,78
1402,Student_1402,73,85
1403,Student_1403,94,70
1404,Student_1404,55,85
1405,Student_1405,54,70
1406,Student_1406,55,66
1407,Student_1407,98,81
1408,Student_1408,54,68
1409,Student_1409,53,77
1410,Student_1410,56,82
1411,Student_1411,68,54
1412,Student_1412,63,74
1413,Student_1413,82,68
1414,Student_1414,77,56
1415,Student_1415,56,96
1416,Student_1416,54,56
1417,Student_1417,61,60
1418,Student_1418,51,59
1419,Student_1419,99,75
1420,Student_1420,99,53
1421,Student_1421,79,69
1422,Student_1422,86,93
1423,Student_1423,50,82
1424,Student_1424,69,74
1425,Student_1425,98,67
1426,Student_1426,85,94
1427,Student_1427,80,94
1428,Student_1428,99,67
1429,Student_1429,58,99
1430,Student_1430,81,90
1431,Student_1431,79,59
1432,Student_1432,69,94
1433,Student_1433,69,93
1434,Student_1434,86,88
1435,Student_1435,61,61
1436,Student_1436,52,62
1437,Student_1437,80,95
1438,Student_1438,74,75
1439,Student_1439,94,56
1440,Student_1440,63,55
1441,Student_1441,55,94
1442,Student_1442,76,77
1443,Student_1443,100,98
1444,Student_1444,98,100
1445,Student_1445,86,69
1446,Student_1446,93,73
1447,Student_1447,95,88
1448,Student_1448,71,98
1449,Student_1449,52,100
1450,Student_1450,81,89
1451,Student_1451,86,53
1452,Student_1452,74,63
1453,Student_1453,60,61
1454,Student_1454,79,74
1455,Student_1455,66,64
1456,Student_1456,88,69
1457,Student_1457,77,77
1458,Student_1458,89,51
1459,Student_1459,51,86
1460,Student_1460,87,100
1461,Student_1461,79,84
1462,Student_1462,94,64
1463,Student_1463,94,80
1464,Student_1464,95,83
1465,Student_1465,92,77
1466,Student_1466,99,84
1467,Student_1467,57,79
1468,Student_1468,96,69
1469,Student_1469,93,91
1470,Student_1470,62,74
1471,Student_1471,73,100
1472,Student_1472,88,60
1473,Student_1473,60,91
1474,Student_1474,100,69
1475,Student_1475,94,72
1476,Student_1476,89,86
1477,Student_1477,59,81
1478,Student_1478,92,97
1479,Student_1479,66,70
1480,Student_1480,82,94
1481,Student_1481,59,84
1482,Student_1482,92,59
1483,Student_1483,56,100
1484,Student_1484,93,92
1485,Student_1485,83,76
1486,Student_1486,91,81
1487,Student_1487,86,97
1488,Student_1488,68,74
1489,Student_1489,95,60
1490,Student_1490,96,54
1491,Student_1491,98,60
1492,Student_1492,71,62
1493,Student_1493,90,76
1494,Student_1494,87,92
1495,Student_1495,94,74
1496,Student_1496,66,70
1497,Student_1497,91,78
1498,Student_1498,72,72
1499,Student_1499,58,88
1500,Student_1500,63,66
1501,Student_1501,84,59
1502,Student_1502,53,71
1503,Student_1503,85,76
1504,Student_1504,58,83
1505,Student_1505,52,70
1506,Student_1506,89,67
1507,Student_1507,84,91
1508,Student_1508,67,76
1509,Student_1509,53,61
1510,Student_1510,81,93
1511,Student_1511,72,67
1512,Student_1512,84,96
1513,Student_1513,76,67
1514,Student_1514,82,90
1515,Student_1515,86,57
1516,Student_1516,70,83
1517,Student_1517,91,75
1518,Student_1518,69,56
1519,Student_1519,87,66
1520,Student_1520,90,81
1521,Student_1521,90,97
1522,Student_1522,89,83
1523,Student_1523,82,65
1524,Student_1524,53,68
1525,Student_1525,51,50
1526,Student_1526,65,59
1527,Student_1527,57,86
1528,Student_1528,54,84
1529,Student_1529,60,60
1530,Student_1530,72,80
1531,Student_1531,89,98
1532,Student_1532,66,80
1533,Student_1533,90,98
1534,Student_1534,95,67
1535,Student_1535,89,67
1536,Student_1536,93,81
1537,Student_1537,66,67
1538,Student_1538,90,91
1539,Student_1539,88,89
1540,Student_1540,77,94
1541,Student_1541,92,73
1542,Student_1542,96,64
1543,Student_1543,95,94
1544,Student_1544,100,68
1545,Student_1545,58,62
1546,Student_1546,72,78
1547,Student_1547,73,66
1548,Student_1548,63,97
1549,Student_1549,81,92
1550,Student_1550,98,61
1551,Student_1551,88,69
1552,Student_1552,82,64
1553,Student_1553,63,50
1554,Student_1554,68,87
1555,Student_1555,50,99
1556,Student_1556,58,60
1557,Student_1557,80,51
1558,Student_1558,90,73
1559,Student_1559,66,87
1560,Student_1560,77,60
1561,Student_1561,55,51
1562,Student_1562,90,84
1563,Student_1563,82,60
1564,Student_1564,92,51
1565,Student_1565,93,88
1566,Student_1566,76,79
1567,Student_1567,70,68
1568,Student_1568,56,72
1569,Student_1569,99,73
1570,Student_1570,52,59
1571,Student_1571,64,72
1572,Student_1572,50,85
1573,Student_1573,99,52
1574,Student_1574,90,88
1575,Student_1575,66,59
1576,Student_1576,79,94
1577,Student_1577,60,50
1578,Student_1578,86,74
1579,Student_1579,95,71
1580,Student_1580,78,65
1581,Student_1581,66,71
1582,Student_1582,93,68
1583,Student_1583,53,74
1584,Student_1584,91,81
1585,Student_1585,99,62
1586,Student_1586,59,64
1587,Student_1587,72,88
1588,Student_1588,54,63
1589,Student_1589,70,76
1590,Student_1590,70,66
1591,Student_1591,91,75
1592,Student_1592,96,93
1593,Student_1593,85,93
1594,Student_1594,72,50
1595,Student_1595,53,85
1596,Student_1596,100,66
1597,Student_1597,94,61
1598,Student_1598,63,60
1599,Student_1599,92,91
1600,Student_1600,76,100
1601,Student_1601,92,82
1602,Student_1602,69,65
1603,Student_1603,95,81
1604,Student_1604,94,55
1605,Student_1605,82,61
1606,Student_1606,89,99
1607,Student_1607,60,87
1608,Student_1608,64,52
1609,Student_1609,68,97
1610,Student_1610,86,85
1611,Student_1611,83,64
1612,Student_1612,95,78
1613,Student_1613,65,65
1614,Student_1614,62,62
1615,Student_1615,50,100
1616,Student_1616,90,53
1617,Student_1617,62,100
1618,Student_1618,61,51
1619,Student_1619,85,58
1620,Student_1620,98,53
1621,Student_1621,95,74
1622,Student_1622,94,93
1623,Student_1623,74,62
1624,Student_1624,92,57
1625,Student_1625,80,79
1626,Student_1626,94,97
1627,Student_1627,65,74
1628,Student_1628,91,88
1629,Student_1629,89,80
1630,Student_1630,58,52
1631,Student_1631,95,55
1632,Student_1632,60,60
1633,Student_1633,75,100
1634,Student_1634,84,67
1635,Student_1635,72,85
1636,Student_1636,72,88
1637,Student_1637,100,94
1638,Student_1638,100,76
1639,Student_1639,76,85
1640,Student_1640,79,80
1641,Student_1641,58,57
1642,Student_1642,77,80
1643,Student_1643,94,71
1644,Student_1644,78,79
1645,Student_1645,80,61
1646,Student_1646,65,94
1647,Student_1647,72,78
1648,Student_1648,69,82
1649,Student_1649,65,51
1650,Student_1650,89,62
1651,Student_1651,91,58
1652,Student_1652,97,78
1653,Student_1653,68,64
1654,Student_1654,90,69
1655,Student_1655,99,87
1656,Student_1656,81,67
1657,Student_1657,51,53
1658,Student_1658,100,80
1659,Student_1659,89,85
1660,Student_1660,90,52
1661,Student_1661,54,96
1662,Student_1662,79,79
1663,Student_1663,54,64
1664,Student_1664,93,97
1665,Student_1665,53,69
1666,Student_1666,55,52
1667,Student_1667,100,82
1668,Student_1668,80,58
1669,Student_1669,93,69
1670,Student_1670,62,60
1671,Student_1671,99,71
1672,Student_1672,85,53
1673,Student_1673,84,56
1674,Student_1674,94,85
1675,Student_1675,68,53
1676,Student_1676,82,67
1677,Student_1677,65,57
1678,Student_1678,70,59
1679,Student_1679,53,76
1680,Student_1680,99,92
1681,Student_1681,90,94
1682,Student_1682,96,62
1683,Student_1683,93,69
1684,Student_1684,63,65
1685,Student_1685,82,66
1686,Student_1686,85,80
1687,Student_1687,75,61
1688,Student_1688,80,59
1689,Student_1689,97,84
1690,Student_1690,83,58
1691,Student_1691,85,53
1692,Student_1692,73,96
1693,Student_1693,70,78
1694,Student_1694,97,63
1695,Student_1695,98,54
1696,Student_1696,55,61
1697,Student_1697,76,100
1698,Student_1698,82,65
1699,Student_1699,89,71
1700,Student_1700,57,72
1701,Student_1701,85,72
1702,Student_1702,90,79
1703,Student_1703,61,57
1704,Student_1704,98,97
1705,Student_1705,98,97
1706,Student_1706,52,53
1707,Student_1707,96,100
1708,Student_1708,50,90
1709,Student_1709,63,51
1710,Student_1710,63,79
1711,Student_1711,97,92
1712,Student_1712,55,54
1713,Student_1713,55,71
1714,Student_1714,80,67
1715,Student_1715,50,81
1716,Student_1716,91,52
1717,Student_1717,94,93
1718,Student_1718,61,95
1719,Student_1719,90,75
1720,Student_1720,74,92
1721,Student_1721,86,98
1722,Student_1722,98,78
1723,Student_1723,92,73
1724,Student_1724,93,88
1725,Student_1725,81,58
1726,Student_1726,52,63
1727,Student_1727,62,96
1728,Student_1728,62,61
1729,Student_1729,91,69
1730,Student_1730,58,65
1731,Student_1731,100,100
1732,Student_1732,69,55
1733,Student_1733,76,95
1734,Student_1734,85,65
1735,Student_1735,58,52
1736,Student_1736,50,51
1737,Student_1737,92,80
1738,Student_1738,65,66
1739,Student_1739,93,62
1740,Student_1740,69,71
1741,Student_1741,53,72
1742,Student_1742,67,76
1743,Student_1743,59,82
1744,Student_1744,54,58
1745,Student_1745,59,90
1746,Student_1746,65,87
1747,Student_1747,100,55
1748,Student_1748,54,65
1749,Student_1749,97,52
1750,Student_1750,97,90
1751,Student_1751,88,55
1752,Student_1752,85,99
1753,Student_1753,64,74
1754,Student_1754,65,69
1755,Student_1755,77,82
1756,Student_1756,90,86
1757,Student_1757,76,60
1758,Student_1758,83,88
1759,Student_1759,83,91
1760,Student_1760,89,87
1761,Student_1761,81,66
1762,Student_1762,92,59
1763,Student_1763,99,51
1764,Student_1764,93,61
1765,Student_1765,59,88
1766,Student_1766,82,94
1767,Student_1767,65,58
1768,Student_1768,76,96
1769,Student_1769,52,99
1770,Student_1770,81,81
1771,Student_1771,58,59
1772,Student_1772,62,91
1773,Student_1773,94,63
1774,Student_1774,61,83
1775,Student_1775,91,99
1776,Student_1776,73,59
1777,Student_1777,54,75
1778,Student_1778,60,66
1779,Student_1779,71,93
1780,Student_1780,94,84
1781,Student_1781,77,72
1782,Student_1782,86,67
1783,Student_1783,81,73
1784,Student_1784,79,55
1785,Student_1785,78,84
1786,Student_1786,72,82
1787,Student_1787,70,64
1788,Student_1788,91,67
1789,Student_1789,54,88
1790,Student_1790,91,94
1791,Student_1791,61,78
1792,Student_1792,63,75
1793,Student_1793,78,56
1794,Student_1794,78,67
1795,Student_1795,98,99
1796,Student_1796,81,74
1797,Student_1797,63,82
1798,Student_1798,71,93
1799,Student_1799,93,71
1800,Student_1800,52,71
1801,Student_1801,58,92
1802,Student_1802,91,68
1803,Student_1803,89,72
1804,Student_1804,100,69
1805,Student_1805,93,67
1806,Student_1806,67,78
1807,Student_1807,53,72
1808,Student_1808,83,100
1809,Student_1809,61,65
1810,Student_1810,67,84
1811,Student_1811,59,64
1812,Student_1812,72,72
1813,Student_1813,63,87
1814,Student_1814,72,78
1815,Student_1815,89,98
1816,Student_1816,70,73
1817,Student_1817,56,96
1818,Student_1818,61,70
1819,Student_1819,53,89
1820,Student_1820,92,83
1821,Student_1821,80,99
1822,Student_1822,96,86
1823,Student_1823,83,89
1824,Student_1824,88,59
1825,Student_1825,65,60
1826,Student_1826,84,53
1827,Student_1827,79,96
1828,Student_1828,81,50
1829,Student_1829,52,90
1830,Student_1830,99,98
1831,Student_1831,76,65
1832,Student_1832,82,85
1833,Student_1833,75,86
1834,Student_1834,76,96
1835,Student_1835,56,98
1836,Student_1836,84,57
1837,Student_1837,98,98
1838,Student_1838,59,50
1839,Student_1839,61,57
1840,Student_1840,55,99
1841,Student_1841,99,92
1842,Student_1842,72,70
1843,Student_1843,58,57
1844,Student_1844,89,94
1845,Student_1845,79,50
1846,Student_1846,95,71
1847,Student_1847,55,84
1848,Student_1848,60,99
1849,Student_1849,90,64
1850,Student_1850,54,92
1851,Student_1851,72,62
1852,Student_1852,81,50
1853,Student_1853,70,72
1854,Student_1854,92,62
1855,Student_1855,92,74
1856,Student_1856,50,50
1857,Student_1857,82,59
1858,Student_1858,83,50
1859,Student_1859,63,50
1860,Student_1860,96,64
1861,Student_1861,57,94
1862,Student_1862,56,64
1863,Student_1863,95,95
1864,Student_1864,92,61
1865,Student_1865,75,69
1866,Student_1866,64,63
1867,Student_1867,77,53
1868,Student_1868,91,72
1869,Student_1869,75,92
1870,Student_1870,78,55
1871,Student_1871,70,89
1872,Student_1872,72,54
1873,Student_1873,54,54
1874,Student_1874,90,58
1875,Student_1875,82,58
1876,Student_1876,83,52
1877,Student_1877,97,92
1878,Student_1878,50,100
1879,Student_1879,84,76
1880,Student_1880,92,57
1881,Student_1881,85,76
1882,Student_1882,77,76
1883,Student_1883,53,89
1884,Student_1884,85,94
1885,Student_1885,62,75
1886,Student_1886,75,53
1887,Student_1887,69,68
1888,Student_1888,84,90
1889,Student_1889,84,52
1890,Student_1890,85,85
1891,Student_1891,80,73
1892,Student_1892,52,81
1893,Student_1893,99,92
1894,Student_1894,84,73
1895,Student_1895,59,74
1896,Student_1896,59,59
1897,Student_1897,61,85
1898,Student_1898,69,52
1899,Student_1899,85,75
1900,Student_1900,52,57
1901,Student_1901,53,86
1902,Student_1902,52,78
1903,Student_1903,50,98
1904,Student_1904,82,68
1905,Student_1905,63,89
1906,Student_1906,93,89
1907,Student_1907,59,85
1908,Student_1908,71,57
1909,Student_1909,52,78
1910,Student_1910,75,50
1911,Student_1911,97,75
1912,Student_1912,52,73
1913,Student_1913,70,69
1914,Student_1914,72,88
1915,Student_1915,52,54
1916,Student_1916,57,85
1917,Student_1917,56,98
1918,Student_1918,81,57
1919,Student_1919,55,100
1920,Student_1920,82,96
1921,Student_1921,99,91
1922,Student_1922,88,61
1923,Student_1923,68,85
1924,Student_1924,95,71
1925,Student_1925,94,72
1926,Student_1926,93,100
1927,Student_1927,50,71
1928,Student_1928,92,63
1929,Student_1929,96,52
1930,Student_1930,60,68
1931,Student_1931,86,99
1932,Student_1932,96,80
1933,Student_1933,55,52
1934,Student_1934,50,96
1935,Student_1935,97,93
1936,Student_1936,79,59
1937,Student_1937,72,92
1938,Student_1938,85,76
1939,Student_1939,51,88
1940,Student_1940,59,87
1941,Student_1941,99,96
1942,Student_1942,84,70
1943,Student_1943,91,59
1944,Student_1944,91,85
1945,Student_1945,51,67
1946,Student_1946,80,68
1947,Student_1947,57,64
1948,Student_1948,84,55
1949,Student_1949,67,51
1950,Student_1950,69,95
1951,Student_1951,94,52
1952,Student_1952,80,100
1953,Student_1953,86,71
1954,Student_1954,51,72
1955,Student_1955,70,82
1956,Student_1956,92,69
1957,Student_1957,53,75
1958,Student_1958,92,59
1959,Student_1959,93,52
1960,Student_1960,79,86
1961,Student_1961,58,54
1962,Student_1962,94,85
1963,Student_1963,89,54
